Genome project	Gene stable ID	Caenorhabditis brenneri [WS251] gene stable ID	Homology type
caenorhabditis_elegans	WBGene00016157	WBGene00162636	ortholog_many2many
caenorhabditis_elegans	WBGene00016158	WBGene00192338	ortholog_many2many
caenorhabditis_elegans	WBGene00016158	WBGene00162636	ortholog_many2many
caenorhabditis_elegans	WBGene00016159	WBGene00193394	ortholog_one2many
caenorhabditis_elegans	WBGene00016159	WBGene00193879	ortholog_one2many
caenorhabditis_elegans	WBGene00016159	WBGene00194027	ortholog_one2many
caenorhabditis_elegans	WBGene00016160	WBGene00153491	ortholog_one2one
caenorhabditis_elegans	WBGene00016161	WBGene00150326	ortholog_one2many
caenorhabditis_elegans	WBGene00016161	WBGene00162290	ortholog_one2many
caenorhabditis_elegans	WBGene00016161	WBGene00151786	ortholog_one2many
caenorhabditis_elegans	WBGene00016162	WBGene00194346	ortholog_one2one
caenorhabditis_elegans	WBGene00016163	WBGene00143133	ortholog_one2many
caenorhabditis_elegans	WBGene00016163	WBGene00160948	ortholog_one2many
caenorhabditis_elegans	WBGene00016164	WBGene00155206	ortholog_one2one
caenorhabditis_elegans	WBGene00016165	WBGene00191530	ortholog_one2one
caenorhabditis_elegans	WBGene00016166	WBGene00151934	ortholog_one2one
caenorhabditis_elegans	WBGene00016167	WBGene00149377	ortholog_one2one
caenorhabditis_elegans	WBGene00016168	WBGene00162248	ortholog_one2many
caenorhabditis_elegans	WBGene00016169	WBGene00150232	ortholog_one2one
caenorhabditis_elegans	WBGene00016170	WBGene00142120	ortholog_one2one
caenorhabditis_elegans	WBGene00016171	WBGene00193843	ortholog_one2one
caenorhabditis_elegans	WBGene00016172	WBGene00175047	ortholog_one2one
caenorhabditis_elegans	WBGene00016173	WBGene00147824	ortholog_one2one
caenorhabditis_elegans	WBGene00016174	WBGene00195139	ortholog_one2many
caenorhabditis_elegans	WBGene00016174	WBGene00139617	ortholog_one2many
caenorhabditis_elegans	WBGene00016175	WBGene00190463	ortholog_one2one
caenorhabditis_elegans	WBGene00016177		
caenorhabditis_elegans	WBGene00016178		
caenorhabditis_elegans	WBGene00016179		
caenorhabditis_elegans	WBGene00016180		
caenorhabditis_elegans	WBGene00016181	WBGene00144280	ortholog_one2one
caenorhabditis_elegans	WBGene00016182	WBGene00141363	ortholog_one2many
caenorhabditis_elegans	WBGene00016182	WBGene00142477	ortholog_one2many
caenorhabditis_elegans	WBGene00016182	WBGene00146385	ortholog_one2many
caenorhabditis_elegans	WBGene00016182	WBGene00155870	ortholog_one2many
caenorhabditis_elegans	WBGene00016183		
caenorhabditis_elegans	WBGene00016184	WBGene00146617	ortholog_one2one
caenorhabditis_elegans	WBGene00016185		
caenorhabditis_elegans	WBGene00016187	WBGene00145664	ortholog_one2one
caenorhabditis_elegans	WBGene00016188	WBGene00164640	ortholog_one2many
caenorhabditis_elegans	WBGene00016188	WBGene00148119	ortholog_one2many
caenorhabditis_elegans	WBGene00016189		
caenorhabditis_elegans	WBGene00016190		
caenorhabditis_elegans	WBGene00016191	WBGene00150717	ortholog_one2many
caenorhabditis_elegans	WBGene00016191	WBGene00160977	ortholog_one2many
caenorhabditis_elegans	WBGene00016192	WBGene00161277	ortholog_one2one
caenorhabditis_elegans	WBGene00016193		
caenorhabditis_elegans	WBGene00016194	WBGene00153873	ortholog_one2one
caenorhabditis_elegans	WBGene00016195	WBGene00145772	ortholog_one2one
caenorhabditis_elegans	WBGene00016196	WBGene00155324	ortholog_one2one
caenorhabditis_elegans	WBGene00016197	WBGene00141080	ortholog_one2one
caenorhabditis_elegans	WBGene00016198		
caenorhabditis_elegans	WBGene00016199	WBGene00148742	ortholog_one2one
caenorhabditis_elegans	WBGene00016200	WBGene00145103	ortholog_one2one
caenorhabditis_elegans	WBGene00016201	WBGene00163441	ortholog_one2one
caenorhabditis_elegans	WBGene00016202	WBGene00156619	ortholog_one2one
caenorhabditis_elegans	WBGene00016203	WBGene00148394	ortholog_one2one
caenorhabditis_elegans	WBGene00016204	WBGene00193161	ortholog_one2one
caenorhabditis_elegans	WBGene00016207	WBGene00193922	ortholog_one2one
caenorhabditis_elegans	WBGene00016209	WBGene00144675	ortholog_one2one
caenorhabditis_elegans	WBGene00016210	WBGene00161336	ortholog_one2many
caenorhabditis_elegans	WBGene00016210	WBGene00194289	ortholog_one2many
caenorhabditis_elegans	WBGene00016212	WBGene00145836	ortholog_one2one
caenorhabditis_elegans	WBGene00016213		
caenorhabditis_elegans	WBGene00016215	WBGene00147047	ortholog_one2many
caenorhabditis_elegans	WBGene00016215	WBGene00191432	ortholog_one2many
caenorhabditis_elegans	WBGene00016216		
caenorhabditis_elegans	WBGene00016217		
caenorhabditis_elegans	WBGene00016218		
caenorhabditis_elegans	WBGene00016219		
caenorhabditis_elegans	WBGene00016220		
caenorhabditis_elegans	WBGene00016221		
caenorhabditis_elegans	WBGene00016222		
caenorhabditis_elegans	WBGene00016223		
caenorhabditis_elegans	WBGene00016224		
caenorhabditis_elegans	WBGene00016225		
caenorhabditis_elegans	WBGene00016226		
caenorhabditis_elegans	WBGene00016227		
caenorhabditis_elegans	WBGene00016231	WBGene00159514	ortholog_one2many
caenorhabditis_elegans	WBGene00016231	WBGene00155947	ortholog_one2many
caenorhabditis_elegans	WBGene00016232	WBGene00141854	ortholog_one2many
caenorhabditis_elegans	WBGene00016233	WBGene00162925	ortholog_one2one
caenorhabditis_elegans	WBGene00016234	WBGene00141741	ortholog_one2many
caenorhabditis_elegans	WBGene00016234	WBGene00160184	ortholog_one2many
caenorhabditis_elegans	WBGene00016235		
caenorhabditis_elegans	WBGene00016236	WBGene00152775	ortholog_one2one
caenorhabditis_elegans	WBGene00016237	WBGene00192886	ortholog_one2one
caenorhabditis_elegans	WBGene00016238	WBGene00149660	ortholog_one2one
caenorhabditis_elegans	WBGene00016239	WBGene00192612	ortholog_one2many
caenorhabditis_elegans	WBGene00016242	WBGene00192510	ortholog_one2one
caenorhabditis_elegans	WBGene00016244		
caenorhabditis_elegans	WBGene00016245	WBGene00162782	ortholog_one2one
caenorhabditis_elegans	WBGene00016246	WBGene00154667	ortholog_one2one
caenorhabditis_elegans	WBGene00016247	WBGene00193195	ortholog_one2one
caenorhabditis_elegans	WBGene00016248	WBGene00190345	ortholog_one2one
caenorhabditis_elegans	WBGene00016249	WBGene00155829	ortholog_one2one
caenorhabditis_elegans	WBGene00016250	WBGene00148350	ortholog_one2one
caenorhabditis_elegans	WBGene00016251		
caenorhabditis_elegans	WBGene00016252		
caenorhabditis_elegans	WBGene00016253		
caenorhabditis_elegans	WBGene00016254		
caenorhabditis_elegans	WBGene00016257	WBGene00148016	ortholog_many2many
caenorhabditis_elegans	WBGene00016257	WBGene00151364	ortholog_many2many
caenorhabditis_elegans	WBGene00016257	WBGene00141517	ortholog_many2many
caenorhabditis_elegans	WBGene00016258	WBGene00152269	ortholog_one2many
caenorhabditis_elegans	WBGene00016258	WBGene00146704	ortholog_one2many
caenorhabditis_elegans	WBGene00016259	WBGene00191699	ortholog_one2many
caenorhabditis_elegans	WBGene00016259	WBGene00146108	ortholog_one2many
caenorhabditis_elegans	WBGene00016260	WBGene00154162	ortholog_one2one
caenorhabditis_elegans	WBGene00016261	WBGene00160784	ortholog_one2one
caenorhabditis_elegans	WBGene00016262	WBGene00158997	ortholog_one2one
caenorhabditis_elegans	WBGene00016263	WBGene00219404	ortholog_one2one
caenorhabditis_elegans	WBGene00016264	WBGene00192847	ortholog_one2one
caenorhabditis_elegans	WBGene00016265	WBGene00193653	ortholog_one2many
caenorhabditis_elegans	WBGene00016265	WBGene00142105	ortholog_one2many
caenorhabditis_elegans	WBGene00016266	WBGene00161173	ortholog_one2one
caenorhabditis_elegans	WBGene00016268	WBGene00157538	ortholog_one2one
caenorhabditis_elegans	WBGene00016269	WBGene00162689	ortholog_one2one
caenorhabditis_elegans	WBGene00016271	WBGene00147317	ortholog_one2one
caenorhabditis_elegans	WBGene00016273	WBGene00162376	ortholog_one2one
caenorhabditis_elegans	WBGene00016274	WBGene00161925	ortholog_one2many
caenorhabditis_elegans	WBGene00016274	WBGene00190421	ortholog_one2many
caenorhabditis_elegans	WBGene00016275		
caenorhabditis_elegans	WBGene00016276	WBGene00190670	ortholog_one2one
caenorhabditis_elegans	WBGene00016277	WBGene00194123	ortholog_one2one
caenorhabditis_elegans	WBGene00016278	WBGene00139955	ortholog_one2one
caenorhabditis_elegans	WBGene00016279	WBGene00138804	ortholog_one2one
caenorhabditis_elegans	WBGene00016281	WBGene00161337	ortholog_one2many
caenorhabditis_elegans	WBGene00016281	WBGene00140411	ortholog_one2many
caenorhabditis_elegans	WBGene00016281	WBGene00149577	ortholog_one2many
caenorhabditis_elegans	WBGene00016281	WBGene00163334	ortholog_one2many
caenorhabditis_elegans	WBGene00016281	WBGene00155869	ortholog_one2many
caenorhabditis_elegans	WBGene00016281	WBGene00147924	ortholog_one2many
caenorhabditis_elegans	WBGene00016281	WBGene00142109	ortholog_one2many
caenorhabditis_elegans	WBGene00016282	WBGene00190702	ortholog_one2many
caenorhabditis_elegans	WBGene00016283	WBGene00153096	ortholog_one2one
caenorhabditis_elegans	WBGene00016284	WBGene00163524	ortholog_many2many
caenorhabditis_elegans	WBGene00016284	WBGene00153007	ortholog_many2many
caenorhabditis_elegans	WBGene00016285	WBGene00143281	ortholog_many2many
caenorhabditis_elegans	WBGene00016285	WBGene00140971	ortholog_many2many
caenorhabditis_elegans	WBGene00016285	WBGene00150492	ortholog_many2many
caenorhabditis_elegans	WBGene00016286	WBGene00147426	ortholog_many2many
caenorhabditis_elegans	WBGene00016286	WBGene00190457	ortholog_many2many
caenorhabditis_elegans	WBGene00016287		
caenorhabditis_elegans	WBGene00016288		
caenorhabditis_elegans	WBGene00016289	WBGene00147803	ortholog_one2many
caenorhabditis_elegans	WBGene00016289	WBGene00140587	ortholog_one2many
caenorhabditis_elegans	WBGene00016291	WBGene00194548	ortholog_one2many
caenorhabditis_elegans	WBGene00016291	WBGene00141099	ortholog_one2many
caenorhabditis_elegans	WBGene00016292	WBGene00161157	ortholog_one2one
caenorhabditis_elegans	WBGene00016293	WBGene00163554	ortholog_one2one
caenorhabditis_elegans	WBGene00016294	WBGene00193348	ortholog_one2one
caenorhabditis_elegans	WBGene00016295		
caenorhabditis_elegans	WBGene00016296		
caenorhabditis_elegans	WBGene00016297		
caenorhabditis_elegans	WBGene00016298		
caenorhabditis_elegans	WBGene00016299		
caenorhabditis_elegans	WBGene00016300		
caenorhabditis_elegans	WBGene00016302		
caenorhabditis_elegans	WBGene00016303		
caenorhabditis_elegans	WBGene00016306		
caenorhabditis_elegans	WBGene00016307		
caenorhabditis_elegans	WBGene00016308		
caenorhabditis_elegans	WBGene00016309		
caenorhabditis_elegans	WBGene00016310		
caenorhabditis_elegans	WBGene00016311	WBGene00192177	ortholog_one2one
caenorhabditis_elegans	WBGene00016312	WBGene00162637	ortholog_one2many
caenorhabditis_elegans	WBGene00016312	WBGene00192607	ortholog_one2many
caenorhabditis_elegans	WBGene00016313	WBGene00151107	ortholog_one2many
caenorhabditis_elegans	WBGene00016313	WBGene00193157	ortholog_one2many
caenorhabditis_elegans	WBGene00016314	WBGene00149428	ortholog_one2many
caenorhabditis_elegans	WBGene00016314	WBGene00142492	ortholog_one2many
caenorhabditis_elegans	WBGene00016315	WBGene00147634	ortholog_one2one
caenorhabditis_elegans	WBGene00016316	WBGene00151399	ortholog_many2many
caenorhabditis_elegans	WBGene00016316	WBGene00150335	ortholog_many2many
caenorhabditis_elegans	WBGene00016317		
caenorhabditis_elegans	WBGene00016318		
caenorhabditis_elegans	WBGene00016319	WBGene00145991	ortholog_one2many
caenorhabditis_elegans	WBGene00016319	WBGene00194379	ortholog_one2many
caenorhabditis_elegans	WBGene00016320		
caenorhabditis_elegans	WBGene00016321	WBGene00154043	ortholog_one2many
caenorhabditis_elegans	WBGene00016321	WBGene00154765	ortholog_one2many
caenorhabditis_elegans	WBGene00016322		
caenorhabditis_elegans	WBGene00016323	WBGene00162550	ortholog_one2many
caenorhabditis_elegans	WBGene00016323	WBGene00161208	ortholog_one2many
caenorhabditis_elegans	WBGene00016324	WBGene00147579	ortholog_one2one
caenorhabditis_elegans	WBGene00016325	WBGene00193294	ortholog_one2many
caenorhabditis_elegans	WBGene00016325	WBGene00193395	ortholog_one2many
caenorhabditis_elegans	WBGene00016326	WBGene00191177	ortholog_one2many
caenorhabditis_elegans	WBGene00016326	WBGene00160168	ortholog_one2many
caenorhabditis_elegans	WBGene00016327		
caenorhabditis_elegans	WBGene00016328	WBGene00191593	ortholog_one2many
caenorhabditis_elegans	WBGene00016328	WBGene00192067	ortholog_one2many
caenorhabditis_elegans	WBGene00016329	WBGene00158636	ortholog_one2many
caenorhabditis_elegans	WBGene00016329	WBGene00157818	ortholog_one2many
caenorhabditis_elegans	WBGene00016330	WBGene00194015	ortholog_one2many
caenorhabditis_elegans	WBGene00016330	WBGene00191218	ortholog_one2many
caenorhabditis_elegans	WBGene00016331	WBGene00148541	ortholog_one2many
caenorhabditis_elegans	WBGene00016331	WBGene00156671	ortholog_one2many
caenorhabditis_elegans	WBGene00016332	WBGene00191461	ortholog_one2one
caenorhabditis_elegans	WBGene00016333	WBGene00193362	ortholog_one2many
caenorhabditis_elegans	WBGene00016333	WBGene00150671	ortholog_one2many
caenorhabditis_elegans	WBGene00016333	WBGene00158684	ortholog_one2many
caenorhabditis_elegans	WBGene00016334		
caenorhabditis_elegans	WBGene00016335	WBGene00156609	ortholog_one2one
caenorhabditis_elegans	WBGene00016336		
caenorhabditis_elegans	WBGene00016337		
caenorhabditis_elegans	WBGene00016339		
caenorhabditis_elegans	WBGene00016340	WBGene00160066	ortholog_one2one
caenorhabditis_elegans	WBGene00016341	WBGene00151256	ortholog_one2one
caenorhabditis_elegans	WBGene00016342	WBGene00159455	ortholog_one2one
caenorhabditis_elegans	WBGene00016343	WBGene00193098	ortholog_one2one
caenorhabditis_elegans	WBGene00016344	WBGene00163158	ortholog_one2one
caenorhabditis_elegans	WBGene00016345		
caenorhabditis_elegans	WBGene00016346		
caenorhabditis_elegans	WBGene00016347		
caenorhabditis_elegans	WBGene00016348		
caenorhabditis_elegans	WBGene00016349		
caenorhabditis_elegans	WBGene00016350	WBGene00139268	ortholog_one2many
caenorhabditis_elegans	WBGene00016351		
caenorhabditis_elegans	WBGene00016352	WBGene00163640	ortholog_one2one
caenorhabditis_elegans	WBGene00016353	WBGene00194765	ortholog_one2one
caenorhabditis_elegans	WBGene00016354	WBGene00190198	ortholog_one2many
caenorhabditis_elegans	WBGene00016354	WBGene00158146	ortholog_one2many
caenorhabditis_elegans	WBGene00016355	WBGene00148735	ortholog_one2many
caenorhabditis_elegans	WBGene00016355	WBGene00146792	ortholog_one2many
caenorhabditis_elegans	WBGene00016356	WBGene00144727	ortholog_one2one
caenorhabditis_elegans	WBGene00016357		
caenorhabditis_elegans	WBGene00016358	WBGene00142346	ortholog_one2many
caenorhabditis_elegans	WBGene00016359		
caenorhabditis_elegans	WBGene00016360		
caenorhabditis_elegans	WBGene00016361	WBGene00158300	ortholog_one2one
caenorhabditis_elegans	WBGene00016362	WBGene00149473	ortholog_one2one
caenorhabditis_elegans	WBGene00016363	WBGene00190761	ortholog_one2many
caenorhabditis_elegans	WBGene00016363	WBGene00192416	ortholog_one2many
caenorhabditis_elegans	WBGene00016364	WBGene00194581	ortholog_one2many
caenorhabditis_elegans	WBGene00016365	WBGene00148626	ortholog_one2many
caenorhabditis_elegans	WBGene00016366	WBGene00160646	ortholog_one2one
caenorhabditis_elegans	WBGene00016367		
caenorhabditis_elegans	WBGene00016368	WBGene00148626	ortholog_one2many
caenorhabditis_elegans	WBGene00016369		
caenorhabditis_elegans	WBGene00016370		
caenorhabditis_elegans	WBGene00016371		
caenorhabditis_elegans	WBGene00016373	WBGene00193323	ortholog_one2many
caenorhabditis_elegans	WBGene00016373	WBGene00190096	ortholog_one2many
caenorhabditis_elegans	WBGene00016374	WBGene00159675	ortholog_one2one
caenorhabditis_elegans	WBGene00016375	WBGene00161244	ortholog_one2many
caenorhabditis_elegans	WBGene00016375	WBGene00192704	ortholog_one2many
caenorhabditis_elegans	WBGene00016376	WBGene00194306	ortholog_one2many
caenorhabditis_elegans	WBGene00016376	WBGene00158263	ortholog_one2many
caenorhabditis_elegans	WBGene00016378	WBGene00192102	ortholog_one2many
caenorhabditis_elegans	WBGene00016378	WBGene00140574	ortholog_one2many
caenorhabditis_elegans	WBGene00016379	WBGene00152983	ortholog_one2many
caenorhabditis_elegans	WBGene00016379	WBGene00139507	ortholog_one2many
caenorhabditis_elegans	WBGene00016380	WBGene00158871	ortholog_one2one
caenorhabditis_elegans	WBGene00016381	WBGene00155330	ortholog_one2many
caenorhabditis_elegans	WBGene00016381	WBGene00192838	ortholog_one2many
caenorhabditis_elegans	WBGene00016382	WBGene00163807	ortholog_many2many
caenorhabditis_elegans	WBGene00016382	WBGene00162431	ortholog_many2many
caenorhabditis_elegans	WBGene00016382	WBGene00161777	ortholog_many2many
caenorhabditis_elegans	WBGene00016383	WBGene00156376	ortholog_one2many
caenorhabditis_elegans	WBGene00016383	WBGene00162532	ortholog_one2many
caenorhabditis_elegans	WBGene00016384	WBGene00163250	ortholog_one2many
caenorhabditis_elegans	WBGene00016384	WBGene00143499	ortholog_one2many
caenorhabditis_elegans	WBGene00016386		
caenorhabditis_elegans	WBGene00016387	WBGene00139358	ortholog_one2many
caenorhabditis_elegans	WBGene00016387	WBGene00158454	ortholog_one2many
caenorhabditis_elegans	WBGene00016388	WBGene00156347	ortholog_many2many
caenorhabditis_elegans	WBGene00016388	WBGene00159257	ortholog_many2many
caenorhabditis_elegans	WBGene00016389	WBGene00146360	ortholog_many2many
caenorhabditis_elegans	WBGene00016389	WBGene00194521	ortholog_many2many
caenorhabditis_elegans	WBGene00016390	WBGene00154811	ortholog_one2many
caenorhabditis_elegans	WBGene00016390	WBGene00158260	ortholog_one2many
caenorhabditis_elegans	WBGene00016391	WBGene00160381	ortholog_one2many
caenorhabditis_elegans	WBGene00016391	WBGene00160921	ortholog_one2many
caenorhabditis_elegans	WBGene00016392	WBGene00153997	ortholog_one2many
caenorhabditis_elegans	WBGene00016392	WBGene00139386	ortholog_one2many
caenorhabditis_elegans	WBGene00016393	WBGene00158970	ortholog_one2many
caenorhabditis_elegans	WBGene00016393	WBGene00147968	ortholog_one2many
caenorhabditis_elegans	WBGene00016394		
caenorhabditis_elegans	WBGene00016395	WBGene00141544	ortholog_one2many
caenorhabditis_elegans	WBGene00016395	WBGene00144066	ortholog_one2many
caenorhabditis_elegans	WBGene00016396		
caenorhabditis_elegans	WBGene00016397		
caenorhabditis_elegans	WBGene00016398	WBGene00145526	ortholog_one2many
caenorhabditis_elegans	WBGene00016398	WBGene00147270	ortholog_one2many
caenorhabditis_elegans	WBGene00016399	WBGene00139629	ortholog_one2one
caenorhabditis_elegans	WBGene00016400	WBGene00154485	ortholog_one2one
caenorhabditis_elegans	WBGene00016402		
caenorhabditis_elegans	WBGene00016403	WBGene00192240	ortholog_one2one
