Genome project	Gene stable ID	Caenorhabditis briggsae [WS251] gene stable ID	Homology type
caenorhabditis_brenneri	WBGene00156675	WBGene00026987	ortholog_many2many
caenorhabditis_brenneri	WBGene00156676		
caenorhabditis_brenneri	WBGene00156677		
caenorhabditis_brenneri	WBGene00156678	WBGene00032738	ortholog_many2many
caenorhabditis_brenneri	WBGene00156678	WBGene00032735	ortholog_many2many
caenorhabditis_brenneri	WBGene00156678	WBGene00032734	ortholog_many2many
caenorhabditis_brenneri	WBGene00156678	WBGene00023745	ortholog_many2many
caenorhabditis_brenneri	WBGene00156679	WBGene00034990	ortholog_one2one
caenorhabditis_brenneri	WBGene00156680	WBGene00028826	ortholog_one2one
caenorhabditis_brenneri	WBGene00156681		
caenorhabditis_brenneri	WBGene00156682		
caenorhabditis_brenneri	WBGene00156683		
caenorhabditis_brenneri	WBGene00156684	WBGene00036700	ortholog_one2one
caenorhabditis_brenneri	WBGene00156685	WBGene00041632	ortholog_one2one
caenorhabditis_brenneri	WBGene00156686	WBGene00032286	ortholog_one2many
caenorhabditis_brenneri	WBGene00156687		
caenorhabditis_brenneri	WBGene00156688	WBGene00034016	ortholog_one2many
caenorhabditis_brenneri	WBGene00156689	WBGene00037975	ortholog_one2many
caenorhabditis_brenneri	WBGene00156690		
caenorhabditis_brenneri	WBGene00156691	WBGene00029127	ortholog_one2many
caenorhabditis_brenneri	WBGene00156692		
caenorhabditis_brenneri	WBGene00156693		
caenorhabditis_brenneri	WBGene00156694	WBGene00034602	ortholog_one2one
caenorhabditis_brenneri	WBGene00156695		
caenorhabditis_brenneri	WBGene00156696		
caenorhabditis_brenneri	WBGene00156697		
caenorhabditis_brenneri	WBGene00156698	WBGene00040987	ortholog_one2one
caenorhabditis_brenneri	WBGene00156699		
caenorhabditis_brenneri	WBGene00156700	WBGene00036140	ortholog_one2one
caenorhabditis_brenneri	WBGene00156701		
caenorhabditis_brenneri	WBGene00156702	WBGene00037079	ortholog_one2one
caenorhabditis_brenneri	WBGene00156703	WBGene00042499	ortholog_one2one
caenorhabditis_brenneri	WBGene00156705		
caenorhabditis_brenneri	WBGene00156706		
caenorhabditis_brenneri	WBGene00156707	WBGene00028888	ortholog_one2one
caenorhabditis_brenneri	WBGene00156708	WBGene00042162	ortholog_one2one
caenorhabditis_brenneri	WBGene00156709	WBGene00032973	ortholog_one2many
caenorhabditis_brenneri	WBGene00156710	WBGene00040443	ortholog_one2one
caenorhabditis_brenneri	WBGene00156711	WBGene00033636	ortholog_one2one
caenorhabditis_brenneri	WBGene00156712	WBGene00033471	ortholog_one2many
caenorhabditis_brenneri	WBGene00156713	WBGene00025310	ortholog_one2many
caenorhabditis_brenneri	WBGene00156714		
caenorhabditis_brenneri	WBGene00156715		
caenorhabditis_brenneri	WBGene00156716	WBGene00028140	ortholog_one2many
caenorhabditis_brenneri	WBGene00156717	WBGene00040591	ortholog_one2many
caenorhabditis_brenneri	WBGene00156718		
caenorhabditis_brenneri	WBGene00156719	WBGene00034748	ortholog_one2one
caenorhabditis_brenneri	WBGene00156720	WBGene00026147	ortholog_one2one
caenorhabditis_brenneri	WBGene00156721	WBGene00034108	ortholog_one2one
caenorhabditis_brenneri	WBGene00156722	WBGene00039269	ortholog_one2many
caenorhabditis_brenneri	WBGene00156723	WBGene00088045	ortholog_one2many
caenorhabditis_brenneri	WBGene00156723	WBGene00040613	ortholog_one2many
caenorhabditis_brenneri	WBGene00156724	WBGene00042218	ortholog_one2many
caenorhabditis_brenneri	WBGene00156724	WBGene00039924	ortholog_one2many
caenorhabditis_brenneri	WBGene00156725	WBGene00041121	ortholog_one2one
caenorhabditis_brenneri	WBGene00156726	WBGene00037667	ortholog_one2one
caenorhabditis_brenneri	WBGene00156727	WBGene00037181	ortholog_many2many
caenorhabditis_brenneri	WBGene00156727	WBGene00037139	ortholog_many2many
caenorhabditis_brenneri	WBGene00156728		
caenorhabditis_brenneri	WBGene00156729	WBGene00036428	ortholog_one2one
caenorhabditis_brenneri	WBGene00156731	WBGene00031673	ortholog_one2many
caenorhabditis_brenneri	WBGene00156732	WBGene00035533	ortholog_one2one
caenorhabditis_brenneri	WBGene00156733		
caenorhabditis_brenneri	WBGene00156734	WBGene00028519	ortholog_one2one
caenorhabditis_brenneri	WBGene00156735		
caenorhabditis_brenneri	WBGene00156736	WBGene00035242	ortholog_one2one
caenorhabditis_brenneri	WBGene00156737		
caenorhabditis_brenneri	WBGene00156738		
caenorhabditis_brenneri	WBGene00156739		
caenorhabditis_brenneri	WBGene00156740	WBGene00038658	ortholog_one2many
caenorhabditis_brenneri	WBGene00156740	WBGene00038524	ortholog_one2many
caenorhabditis_brenneri	WBGene00156741	WBGene00035363	ortholog_one2one
caenorhabditis_brenneri	WBGene00156742	WBGene00032862	ortholog_many2many
caenorhabditis_brenneri	WBGene00156742	WBGene00031998	ortholog_many2many
caenorhabditis_brenneri	WBGene00156743	WBGene00039458	ortholog_one2many
caenorhabditis_brenneri	WBGene00156744		
caenorhabditis_brenneri	WBGene00156745	WBGene00036218	ortholog_one2one
caenorhabditis_brenneri	WBGene00156746	WBGene00031316	ortholog_one2one
caenorhabditis_brenneri	WBGene00156747	WBGene00030653	ortholog_one2one
caenorhabditis_brenneri	WBGene00156748	WBGene00039594	ortholog_one2many
caenorhabditis_brenneri	WBGene00156749	WBGene00032588	ortholog_one2one
caenorhabditis_brenneri	WBGene00156750	WBGene00037958	ortholog_one2many
caenorhabditis_brenneri	WBGene00156751	WBGene00036973	ortholog_one2one
caenorhabditis_brenneri	WBGene00156752	WBGene00030483	ortholog_one2one
caenorhabditis_brenneri	WBGene00156753	WBGene00024914	ortholog_one2many
caenorhabditis_brenneri	WBGene00156754	WBGene00034743	ortholog_one2one
caenorhabditis_brenneri	WBGene00156755	WBGene00025075	ortholog_one2one
caenorhabditis_brenneri	WBGene00156756	WBGene00032166	ortholog_one2one
caenorhabditis_brenneri	WBGene00156757		
caenorhabditis_brenneri	WBGene00156758		
caenorhabditis_brenneri	WBGene00156759	WBGene00041961	ortholog_one2one
caenorhabditis_brenneri	WBGene00156760		
caenorhabditis_brenneri	WBGene00156761		
caenorhabditis_brenneri	WBGene00156762		
caenorhabditis_brenneri	WBGene00156763	WBGene00034773	ortholog_one2one
caenorhabditis_brenneri	WBGene00156764		
caenorhabditis_brenneri	WBGene00156765	WBGene00042141	ortholog_one2one
caenorhabditis_brenneri	WBGene00156766		
caenorhabditis_brenneri	WBGene00156767		
caenorhabditis_brenneri	WBGene00156768		
caenorhabditis_brenneri	WBGene00156770	WBGene00027496	ortholog_one2many
caenorhabditis_brenneri	WBGene00156770	WBGene00027452	ortholog_one2many
caenorhabditis_brenneri	WBGene00156771	WBGene00026563	ortholog_one2many
caenorhabditis_brenneri	WBGene00156772		
caenorhabditis_brenneri	WBGene00156773		
caenorhabditis_brenneri	WBGene00156774	WBGene00028541	ortholog_one2many
caenorhabditis_brenneri	WBGene00156775	WBGene00028926	ortholog_one2many
caenorhabditis_brenneri	WBGene00156776	WBGene00028433	ortholog_one2many
caenorhabditis_brenneri	WBGene00156777	WBGene00029401	ortholog_one2many
caenorhabditis_brenneri	WBGene00156777	WBGene00029400	ortholog_one2many
caenorhabditis_brenneri	WBGene00156778	WBGene00039743	ortholog_one2many
caenorhabditis_brenneri	WBGene00156779		
caenorhabditis_brenneri	WBGene00156780	WBGene00033568	ortholog_one2many
caenorhabditis_brenneri	WBGene00156781	WBGene00024044	ortholog_one2many
caenorhabditis_brenneri	WBGene00156782	WBGene00039106	ortholog_one2many
caenorhabditis_brenneri	WBGene00156783	WBGene00034571	ortholog_one2one
caenorhabditis_brenneri	WBGene00156784	WBGene00035018	ortholog_one2one
caenorhabditis_brenneri	WBGene00156785	WBGene00038500	ortholog_one2many
caenorhabditis_brenneri	WBGene00156786	WBGene00034878	ortholog_one2one
caenorhabditis_brenneri	WBGene00156787	WBGene00032130	ortholog_one2one
caenorhabditis_brenneri	WBGene00156788	WBGene00030357	ortholog_one2one
caenorhabditis_brenneri	WBGene00156790		
caenorhabditis_brenneri	WBGene00156791		
caenorhabditis_brenneri	WBGene00156792	WBGene00027515	ortholog_many2many
caenorhabditis_brenneri	WBGene00156792	WBGene00088674	ortholog_many2many
caenorhabditis_brenneri	WBGene00156792	WBGene00027512	ortholog_many2many
caenorhabditis_brenneri	WBGene00156793	WBGene00032252	ortholog_one2many
caenorhabditis_brenneri	WBGene00156794	WBGene00029305	ortholog_many2many
caenorhabditis_brenneri	WBGene00156794	WBGene00029304	ortholog_many2many
caenorhabditis_brenneri	WBGene00156795		
caenorhabditis_brenneri	WBGene00156796	WBGene00029272	ortholog_one2one
caenorhabditis_brenneri	WBGene00156797	WBGene00039632	ortholog_many2many
caenorhabditis_brenneri	WBGene00156797	WBGene00039633	ortholog_many2many
caenorhabditis_brenneri	WBGene00156798	WBGene00040874	ortholog_one2many
caenorhabditis_brenneri	WBGene00156799		
caenorhabditis_brenneri	WBGene00156800		
caenorhabditis_brenneri	WBGene00156801	WBGene00030393	ortholog_one2one
caenorhabditis_brenneri	WBGene00156802		
caenorhabditis_brenneri	WBGene00156803		
caenorhabditis_brenneri	WBGene00156804		
caenorhabditis_brenneri	WBGene00156805	WBGene00035105	ortholog_one2one
caenorhabditis_brenneri	WBGene00156806		
caenorhabditis_brenneri	WBGene00156807	WBGene00024498	ortholog_one2one
caenorhabditis_brenneri	WBGene00156808		
caenorhabditis_brenneri	WBGene00156809	WBGene00036770	ortholog_one2one
caenorhabditis_brenneri	WBGene00156810		
caenorhabditis_brenneri	WBGene00156811	WBGene00037280	ortholog_one2many
caenorhabditis_brenneri	WBGene00156812		
caenorhabditis_brenneri	WBGene00156813	WBGene00041473	ortholog_one2one
caenorhabditis_brenneri	WBGene00156814		
caenorhabditis_brenneri	WBGene00156815	WBGene00028843	ortholog_one2many
caenorhabditis_brenneri	WBGene00156816		
caenorhabditis_brenneri	WBGene00156817		
caenorhabditis_brenneri	WBGene00156818	WBGene00026920	ortholog_one2many
caenorhabditis_brenneri	WBGene00156819		
caenorhabditis_brenneri	WBGene00156820		
caenorhabditis_brenneri	WBGene00156821	WBGene00025852	ortholog_one2many
caenorhabditis_brenneri	WBGene00156822	WBGene00028312	ortholog_one2many
caenorhabditis_brenneri	WBGene00156823	WBGene00033662	ortholog_one2many
caenorhabditis_brenneri	WBGene00156824	WBGene00035069	ortholog_one2one
caenorhabditis_brenneri	WBGene00156825		
caenorhabditis_brenneri	WBGene00156826	WBGene00037989	ortholog_one2many
caenorhabditis_brenneri	WBGene00156828	WBGene00032675	ortholog_one2many
caenorhabditis_brenneri	WBGene00156829	WBGene00040566	ortholog_one2many
caenorhabditis_brenneri	WBGene00156830		
caenorhabditis_brenneri	WBGene00156831		
caenorhabditis_brenneri	WBGene00156832	WBGene00041513	ortholog_one2many
caenorhabditis_brenneri	WBGene00156833		
caenorhabditis_brenneri	WBGene00156834	WBGene00032646	ortholog_one2many
caenorhabditis_brenneri	WBGene00156835	WBGene00029187	ortholog_one2one
caenorhabditis_brenneri	WBGene00156836		
caenorhabditis_brenneri	WBGene00156837		
caenorhabditis_brenneri	WBGene00156838		
caenorhabditis_brenneri	WBGene00156839	WBGene00030049	ortholog_one2many
caenorhabditis_brenneri	WBGene00156840	WBGene00025858	ortholog_one2many
caenorhabditis_brenneri	WBGene00156841	WBGene00041314	ortholog_one2many
caenorhabditis_brenneri	WBGene00156841	WBGene00041312	ortholog_one2many
caenorhabditis_brenneri	WBGene00156842	WBGene00027653	ortholog_one2many
caenorhabditis_brenneri	WBGene00156843	WBGene00035846	ortholog_one2one
caenorhabditis_brenneri	WBGene00156844	WBGene00087336	ortholog_one2many
caenorhabditis_brenneri	WBGene00156845	WBGene00024995	ortholog_one2one
caenorhabditis_brenneri	WBGene00156846	WBGene00027966	ortholog_one2one
caenorhabditis_brenneri	WBGene00156847		
caenorhabditis_brenneri	WBGene00156848	WBGene00034915	ortholog_one2one
caenorhabditis_brenneri	WBGene00156849	WBGene00026585	ortholog_one2many
caenorhabditis_brenneri	WBGene00156850	WBGene00041887	ortholog_many2many
caenorhabditis_brenneri	WBGene00156850	WBGene00033917	ortholog_many2many
caenorhabditis_brenneri	WBGene00156851		
caenorhabditis_brenneri	WBGene00156852	WBGene00033820	ortholog_one2many
caenorhabditis_brenneri	WBGene00156853		
caenorhabditis_brenneri	WBGene00156854		
caenorhabditis_brenneri	WBGene00156855	WBGene00023773	ortholog_one2one
caenorhabditis_brenneri	WBGene00156856		
caenorhabditis_brenneri	WBGene00156857		
caenorhabditis_brenneri	WBGene00156858		
caenorhabditis_brenneri	WBGene00156859	WBGene00028295	ortholog_one2many
caenorhabditis_brenneri	WBGene00156860		
caenorhabditis_brenneri	WBGene00156861		
caenorhabditis_brenneri	WBGene00156862	WBGene00040908	ortholog_one2many
caenorhabditis_brenneri	WBGene00156863	WBGene00038378	ortholog_one2many
caenorhabditis_brenneri	WBGene00156864	WBGene00042198	ortholog_one2many
caenorhabditis_brenneri	WBGene00156865		
caenorhabditis_brenneri	WBGene00156866	WBGene00024622	ortholog_one2many
caenorhabditis_brenneri	WBGene00156867	WBGene00042511	ortholog_one2one
caenorhabditis_brenneri	WBGene00156868	WBGene00025526	ortholog_one2many
caenorhabditis_brenneri	WBGene00156869	WBGene00037794	ortholog_one2one
caenorhabditis_brenneri	WBGene00156870		
caenorhabditis_brenneri	WBGene00156871		
caenorhabditis_brenneri	WBGene00156872	WBGene00033039	ortholog_one2many
caenorhabditis_brenneri	WBGene00156873		
caenorhabditis_brenneri	WBGene00156874		
caenorhabditis_brenneri	WBGene00156875		
caenorhabditis_brenneri	WBGene00156876	WBGene00028043	ortholog_one2one
caenorhabditis_brenneri	WBGene00156877	WBGene00042013	ortholog_one2many
caenorhabditis_brenneri	WBGene00156878		
caenorhabditis_brenneri	WBGene00156879	WBGene00041475	ortholog_one2one
caenorhabditis_brenneri	WBGene00156880		
caenorhabditis_brenneri	WBGene00156881	WBGene00039303	ortholog_one2one
caenorhabditis_brenneri	WBGene00156882	WBGene00026308	ortholog_one2many
caenorhabditis_brenneri	WBGene00156883	WBGene00027527	ortholog_one2many
caenorhabditis_brenneri	WBGene00156884		
caenorhabditis_brenneri	WBGene00156885	WBGene00026820	ortholog_one2one
caenorhabditis_brenneri	WBGene00156886	WBGene00024990	ortholog_one2many
caenorhabditis_brenneri	WBGene00156887		
caenorhabditis_brenneri	WBGene00156888		
caenorhabditis_brenneri	WBGene00156889	WBGene00024851	ortholog_one2many
caenorhabditis_brenneri	WBGene00156890		
caenorhabditis_brenneri	WBGene00156891	WBGene00030561	ortholog_one2one
caenorhabditis_brenneri	WBGene00156892	WBGene00031662	ortholog_one2one
caenorhabditis_brenneri	WBGene00156893		
caenorhabditis_brenneri	WBGene00156894	WBGene00026646	ortholog_one2many
caenorhabditis_brenneri	WBGene00156895	WBGene00031470	ortholog_one2one
caenorhabditis_brenneri	WBGene00156896		
caenorhabditis_brenneri	WBGene00156897	WBGene00039678	ortholog_one2many
caenorhabditis_brenneri	WBGene00156898	WBGene00033096	ortholog_one2many
caenorhabditis_brenneri	WBGene00156899	WBGene00037492	ortholog_one2one
caenorhabditis_brenneri	WBGene00156900		
caenorhabditis_brenneri	WBGene00156901	WBGene00030555	ortholog_one2many
caenorhabditis_brenneri	WBGene00156902		
caenorhabditis_brenneri	WBGene00156903		
caenorhabditis_brenneri	WBGene00156904	WBGene00038675	ortholog_one2many
caenorhabditis_brenneri	WBGene00156905	WBGene00036662	ortholog_one2one
caenorhabditis_brenneri	WBGene00156906		
caenorhabditis_brenneri	WBGene00156907	WBGene00041791	ortholog_one2many
caenorhabditis_brenneri	WBGene00156908		
caenorhabditis_brenneri	WBGene00156909	WBGene00029486	ortholog_one2one
caenorhabditis_brenneri	WBGene00156910	WBGene00026840	ortholog_one2many
caenorhabditis_brenneri	WBGene00156911	WBGene00042167	ortholog_one2many
caenorhabditis_brenneri	WBGene00156912	WBGene00034541	ortholog_one2many
caenorhabditis_brenneri	WBGene00156913	WBGene00035172	ortholog_one2one
caenorhabditis_brenneri	WBGene00156914	WBGene00086913	ortholog_many2many
caenorhabditis_brenneri	WBGene00156914	WBGene00086914	ortholog_many2many
caenorhabditis_brenneri	WBGene00156914	WBGene00040743	ortholog_many2many
caenorhabditis_brenneri	WBGene00156914	WBGene00040761	ortholog_many2many
caenorhabditis_brenneri	WBGene00156915	WBGene00034754	ortholog_one2one
caenorhabditis_brenneri	WBGene00156916	WBGene00038283	ortholog_one2many
caenorhabditis_brenneri	WBGene00156917	WBGene00028011	ortholog_one2one
caenorhabditis_brenneri	WBGene00156918		
caenorhabditis_brenneri	WBGene00156919		
caenorhabditis_brenneri	WBGene00156920		
caenorhabditis_brenneri	WBGene00156921		
caenorhabditis_brenneri	WBGene00156922		
caenorhabditis_brenneri	WBGene00156923	WBGene00026621	ortholog_one2many
caenorhabditis_brenneri	WBGene00156924	WBGene00037522	ortholog_one2one
caenorhabditis_brenneri	WBGene00156925	WBGene00027611	ortholog_one2one
caenorhabditis_brenneri	WBGene00156926		
caenorhabditis_brenneri	WBGene00156927		
caenorhabditis_brenneri	WBGene00156928	WBGene00034877	ortholog_one2one
caenorhabditis_brenneri	WBGene00156929	WBGene00027357	ortholog_one2one
caenorhabditis_brenneri	WBGene00156930		
caenorhabditis_brenneri	WBGene00156931		
caenorhabditis_brenneri	WBGene00156932		
caenorhabditis_brenneri	WBGene00156933		
caenorhabditis_brenneri	WBGene00156934	WBGene00023689	ortholog_one2one
caenorhabditis_brenneri	WBGene00156935	WBGene00035909	ortholog_one2many
caenorhabditis_brenneri	WBGene00156936	WBGene00026690	ortholog_one2many
caenorhabditis_brenneri	WBGene00156938	WBGene00028284	ortholog_one2many
caenorhabditis_brenneri	WBGene00156939		
caenorhabditis_brenneri	WBGene00156940	WBGene00037386	ortholog_one2many
caenorhabditis_brenneri	WBGene00156941		
caenorhabditis_brenneri	WBGene00156942		
caenorhabditis_brenneri	WBGene00156943	WBGene00039163	ortholog_one2one
caenorhabditis_brenneri	WBGene00156944	WBGene00042679	ortholog_one2one
caenorhabditis_brenneri	WBGene00156945	WBGene00031625	ortholog_one2many
caenorhabditis_brenneri	WBGene00156946	WBGene00041770	ortholog_one2many
caenorhabditis_brenneri	WBGene00156947		
caenorhabditis_brenneri	WBGene00156948		
caenorhabditis_brenneri	WBGene00156949		
caenorhabditis_brenneri	WBGene00156950	WBGene00034172	ortholog_one2one
caenorhabditis_brenneri	WBGene00156951	WBGene00024003	ortholog_many2many
caenorhabditis_brenneri	WBGene00156951	WBGene00042976	ortholog_many2many
caenorhabditis_brenneri	WBGene00156952	WBGene00033786	ortholog_one2many
caenorhabditis_brenneri	WBGene00156953		
caenorhabditis_brenneri	WBGene00156954		
caenorhabditis_brenneri	WBGene00156955	WBGene00030656	ortholog_one2many
caenorhabditis_brenneri	WBGene00156956		
caenorhabditis_brenneri	WBGene00156957		
caenorhabditis_brenneri	WBGene00156958		
caenorhabditis_brenneri	WBGene00156959	WBGene00025485	ortholog_one2many
caenorhabditis_brenneri	WBGene00156960		
caenorhabditis_brenneri	WBGene00156961	WBGene00033639	ortholog_one2many
caenorhabditis_brenneri	WBGene00156962	WBGene00039354	ortholog_one2one
caenorhabditis_brenneri	WBGene00156963		
caenorhabditis_brenneri	WBGene00156964		
caenorhabditis_brenneri	WBGene00156965	WBGene00025949	ortholog_one2one
caenorhabditis_brenneri	WBGene00156966	WBGene00041450	ortholog_one2one
caenorhabditis_brenneri	WBGene00156967		
caenorhabditis_brenneri	WBGene00156968	WBGene00029208	ortholog_one2one
caenorhabditis_brenneri	WBGene00156969	WBGene00036306	ortholog_one2one
caenorhabditis_brenneri	WBGene00156970	WBGene00027363	ortholog_one2many
caenorhabditis_brenneri	WBGene00156972		
caenorhabditis_brenneri	WBGene00156973		
caenorhabditis_brenneri	WBGene00156974		
