Genome project	Gene stable ID	Homology type	Caenorhabditis briggsae [WS251] gene stable ID
caenorhabditis_elegans	WBGene00012637	ortholog_one2many	WBGene00033492
caenorhabditis_elegans	WBGene00012638	ortholog_one2many	WBGene00033173
caenorhabditis_elegans	WBGene00012639	ortholog_one2one	WBGene00024951
caenorhabditis_elegans	WBGene00012640		
caenorhabditis_elegans	WBGene00012641	ortholog_one2one	WBGene00037795
caenorhabditis_elegans	WBGene00012642	ortholog_one2one	WBGene00037737
caenorhabditis_elegans	WBGene00012643	ortholog_one2one	WBGene00037796
caenorhabditis_elegans	WBGene00012644	ortholog_one2one	WBGene00037794
caenorhabditis_elegans	WBGene00012645	ortholog_one2one	WBGene00037792
caenorhabditis_elegans	WBGene00012646	ortholog_one2one	WBGene00037791
caenorhabditis_elegans	WBGene00012647	ortholog_one2one	WBGene00037789
caenorhabditis_elegans	WBGene00012648	ortholog_one2one	WBGene00037776
caenorhabditis_elegans	WBGene00012649		
caenorhabditis_elegans	WBGene00012650	ortholog_one2one	WBGene00037778
caenorhabditis_elegans	WBGene00012651	ortholog_one2one	WBGene00037779
caenorhabditis_elegans	WBGene00012652	ortholog_one2one	WBGene00037781
caenorhabditis_elegans	WBGene00012654	ortholog_one2many	WBGene00039289
caenorhabditis_elegans	WBGene00012655		
caenorhabditis_elegans	WBGene00012656	ortholog_one2many	WBGene00037389
caenorhabditis_elegans	WBGene00012657	ortholog_one2one	WBGene00037772
caenorhabditis_elegans	WBGene00012658	ortholog_one2one	WBGene00037770
caenorhabditis_elegans	WBGene00012659	ortholog_one2one	WBGene00037771
caenorhabditis_elegans	WBGene00012660	ortholog_one2one	WBGene00037793
caenorhabditis_elegans	WBGene00012661	ortholog_many2many	WBGene00038837
caenorhabditis_elegans	WBGene00012661	ortholog_many2many	WBGene00026024
caenorhabditis_elegans	WBGene00012661	ortholog_many2many	WBGene00026026
caenorhabditis_elegans	WBGene00012662	ortholog_one2one	WBGene00087412
caenorhabditis_elegans	WBGene00012663	ortholog_one2one	WBGene00037747
caenorhabditis_elegans	WBGene00012664	ortholog_one2one	WBGene00039503
caenorhabditis_elegans	WBGene00012665	ortholog_one2one	WBGene00039494
caenorhabditis_elegans	WBGene00012666	ortholog_one2many	WBGene00042927
caenorhabditis_elegans	WBGene00012666	ortholog_one2many	WBGene00039495
caenorhabditis_elegans	WBGene00012668		
caenorhabditis_elegans	WBGene00012669	ortholog_one2one	WBGene00039489
caenorhabditis_elegans	WBGene00012670	ortholog_one2one	WBGene00039488
caenorhabditis_elegans	WBGene00012671	ortholog_one2one	WBGene00039493
caenorhabditis_elegans	WBGene00012672	ortholog_one2one	WBGene00039502
caenorhabditis_elegans	WBGene00012673	ortholog_one2one	WBGene00039491
caenorhabditis_elegans	WBGene00012674	ortholog_one2one	WBGene00039490
caenorhabditis_elegans	WBGene00012675	ortholog_one2one	WBGene00041907
caenorhabditis_elegans	WBGene00012676	ortholog_one2one	WBGene00041908
caenorhabditis_elegans	WBGene00012678	ortholog_one2one	WBGene00042886
caenorhabditis_elegans	WBGene00012679		
caenorhabditis_elegans	WBGene00012681		
caenorhabditis_elegans	WBGene00012682		
caenorhabditis_elegans	WBGene00012683		
caenorhabditis_elegans	WBGene00012684	ortholog_one2one	WBGene00039337
caenorhabditis_elegans	WBGene00012686	ortholog_one2many	WBGene00039342
caenorhabditis_elegans	WBGene00012686	ortholog_one2many	WBGene00042858
caenorhabditis_elegans	WBGene00012686	ortholog_one2many	WBGene00039336
caenorhabditis_elegans	WBGene00012688	ortholog_one2one	WBGene00042859
caenorhabditis_elegans	WBGene00012689		
caenorhabditis_elegans	WBGene00012691		
caenorhabditis_elegans	WBGene00012692	ortholog_one2one	WBGene00042070
caenorhabditis_elegans	WBGene00012693	ortholog_one2one	WBGene00041989
caenorhabditis_elegans	WBGene00012694	ortholog_one2one	WBGene00041987
caenorhabditis_elegans	WBGene00012695	ortholog_one2one	WBGene00041986
caenorhabditis_elegans	WBGene00012696	ortholog_one2one	WBGene00041985
caenorhabditis_elegans	WBGene00012697	ortholog_one2one	WBGene00042072
caenorhabditis_elegans	WBGene00012698	ortholog_one2one	WBGene00042071
caenorhabditis_elegans	WBGene00012699	ortholog_one2one	WBGene00042073
caenorhabditis_elegans	WBGene00012700		
caenorhabditis_elegans	WBGene00012701	ortholog_one2one	WBGene00042074
caenorhabditis_elegans	WBGene00012702	ortholog_one2one	WBGene00042075
caenorhabditis_elegans	WBGene00012703	ortholog_one2one	WBGene00041906
caenorhabditis_elegans	WBGene00012704	ortholog_one2one	WBGene00028559
caenorhabditis_elegans	WBGene00012705	ortholog_one2one	WBGene00087709
caenorhabditis_elegans	WBGene00012707	ortholog_one2one	WBGene00028560
caenorhabditis_elegans	WBGene00012708	ortholog_one2one	WBGene00028562
caenorhabditis_elegans	WBGene00012709	ortholog_one2one	WBGene00028563
caenorhabditis_elegans	WBGene00012710		
caenorhabditis_elegans	WBGene00012711	ortholog_many2many	WBGene00040813
caenorhabditis_elegans	WBGene00012711	ortholog_many2many	WBGene00040814
caenorhabditis_elegans	WBGene00012712	ortholog_one2one	WBGene00035911
caenorhabditis_elegans	WBGene00012713	ortholog_one2many	WBGene00023845
caenorhabditis_elegans	WBGene00012713	ortholog_one2many	WBGene00035912
caenorhabditis_elegans	WBGene00012714	ortholog_one2one	WBGene00041435
caenorhabditis_elegans	WBGene00012715	ortholog_one2many	WBGene00025353
caenorhabditis_elegans	WBGene00012716	ortholog_one2one	WBGene00025354
caenorhabditis_elegans	WBGene00012717	ortholog_one2one	WBGene00042338
caenorhabditis_elegans	WBGene00012718	ortholog_one2one	WBGene00042336
caenorhabditis_elegans	WBGene00012719	ortholog_one2one	WBGene00041434
caenorhabditis_elegans	WBGene00012720	ortholog_one2many	WBGene00042560
caenorhabditis_elegans	WBGene00012720	ortholog_one2many	WBGene00041427
caenorhabditis_elegans	WBGene00012721		
caenorhabditis_elegans	WBGene00012722	ortholog_one2one	WBGene00039667
caenorhabditis_elegans	WBGene00012723	ortholog_one2one	WBGene00039666
caenorhabditis_elegans	WBGene00012724	ortholog_one2one	WBGene00039665
caenorhabditis_elegans	WBGene00012725		
caenorhabditis_elegans	WBGene00012726	ortholog_one2many	WBGene00029032
caenorhabditis_elegans	WBGene00012727	ortholog_one2many	WBGene00039731
caenorhabditis_elegans	WBGene00012728	ortholog_one2one	WBGene00039730
caenorhabditis_elegans	WBGene00012729		
caenorhabditis_elegans	WBGene00012730	ortholog_one2one	WBGene00039750
caenorhabditis_elegans	WBGene00012731	ortholog_many2many	WBGene00026760
caenorhabditis_elegans	WBGene00012731	ortholog_many2many	WBGene00025485
caenorhabditis_elegans	WBGene00012732		
caenorhabditis_elegans	WBGene00012733		
caenorhabditis_elegans	WBGene00012734	ortholog_one2one	WBGene00039368
caenorhabditis_elegans	WBGene00012735	ortholog_one2one	WBGene00039375
caenorhabditis_elegans	WBGene00012738	ortholog_one2one	WBGene00041964
caenorhabditis_elegans	WBGene00012739	ortholog_one2one	WBGene00029886
caenorhabditis_elegans	WBGene00012740	ortholog_one2one	WBGene00029887
caenorhabditis_elegans	WBGene00012741	ortholog_one2one	WBGene00027223
caenorhabditis_elegans	WBGene00012742	ortholog_one2many	WBGene00034458
caenorhabditis_elegans	WBGene00012743	ortholog_one2many	WBGene00034458
caenorhabditis_elegans	WBGene00012744	ortholog_one2one	WBGene00034462
caenorhabditis_elegans	WBGene00012746	ortholog_one2many	WBGene00034454
caenorhabditis_elegans	WBGene00012747	ortholog_one2one	WBGene00034452
caenorhabditis_elegans	WBGene00012748		
caenorhabditis_elegans	WBGene00012750	ortholog_one2one	WBGene00034036
caenorhabditis_elegans	WBGene00012753	ortholog_one2many	WBGene00034038
caenorhabditis_elegans	WBGene00012753	ortholog_one2many	WBGene00042275
caenorhabditis_elegans	WBGene00012753	ortholog_one2many	WBGene00040008
caenorhabditis_elegans	WBGene00012754	ortholog_one2one	WBGene00034035
caenorhabditis_elegans	WBGene00012755	ortholog_one2one	WBGene00034029
caenorhabditis_elegans	WBGene00012756	ortholog_one2one	WBGene00034028
caenorhabditis_elegans	WBGene00012757	ortholog_one2many	WBGene00034026
caenorhabditis_elegans	WBGene00012757	ortholog_one2many	WBGene00034022
caenorhabditis_elegans	WBGene00012758	ortholog_one2one	WBGene00034021
caenorhabditis_elegans	WBGene00012759	ortholog_one2one	WBGene00034018
caenorhabditis_elegans	WBGene00012760		
caenorhabditis_elegans	WBGene00012761	ortholog_one2one	WBGene00034020
caenorhabditis_elegans	WBGene00012762	ortholog_one2many	WBGene00034476
caenorhabditis_elegans	WBGene00012762	ortholog_one2many	WBGene00034490
caenorhabditis_elegans	WBGene00012763	ortholog_one2one	WBGene00034488
caenorhabditis_elegans	WBGene00012764		
caenorhabditis_elegans	WBGene00012765	ortholog_one2one	WBGene00034481
caenorhabditis_elegans	WBGene00012766	ortholog_one2one	WBGene00034480
caenorhabditis_elegans	WBGene00012767	ortholog_one2one	WBGene00034479
caenorhabditis_elegans	WBGene00012768	ortholog_one2one	WBGene00041996
caenorhabditis_elegans	WBGene00012769	ortholog_one2one	WBGene00041997
caenorhabditis_elegans	WBGene00012770	ortholog_one2one	WBGene00034529
caenorhabditis_elegans	WBGene00012771		
caenorhabditis_elegans	WBGene00012772	ortholog_one2many	WBGene00034536
caenorhabditis_elegans	WBGene00012772	ortholog_one2many	WBGene00034535
caenorhabditis_elegans	WBGene00012773	ortholog_one2one	WBGene00034532
caenorhabditis_elegans	WBGene00012775	ortholog_one2one	WBGene00034534
caenorhabditis_elegans	WBGene00012776	ortholog_one2many	WBGene00041506
caenorhabditis_elegans	WBGene00012776	ortholog_one2many	WBGene00041503
caenorhabditis_elegans	WBGene00012777	ortholog_one2one	WBGene00041505
caenorhabditis_elegans	WBGene00012778	ortholog_one2one	WBGene00041504
caenorhabditis_elegans	WBGene00012779	ortholog_one2one	WBGene00041502
caenorhabditis_elegans	WBGene00012780	ortholog_one2one	WBGene00041520
caenorhabditis_elegans	WBGene00012781		
caenorhabditis_elegans	WBGene00012782	ortholog_one2one	WBGene00027085
caenorhabditis_elegans	WBGene00012783	ortholog_one2one	WBGene00027084
caenorhabditis_elegans	WBGene00012784	ortholog_one2one	WBGene00027083
caenorhabditis_elegans	WBGene00012785		
caenorhabditis_elegans	WBGene00012786	ortholog_one2one	WBGene00037222
caenorhabditis_elegans	WBGene00012787		
caenorhabditis_elegans	WBGene00012788		
caenorhabditis_elegans	WBGene00012789	ortholog_one2many	WBGene00041753
caenorhabditis_elegans	WBGene00012790	ortholog_one2many	WBGene00041753
caenorhabditis_elegans	WBGene00012791	ortholog_one2one	WBGene00034411
caenorhabditis_elegans	WBGene00012792	ortholog_one2many	WBGene00029293
caenorhabditis_elegans	WBGene00012792	ortholog_one2many	WBGene00029286
caenorhabditis_elegans	WBGene00012792	ortholog_one2many	WBGene00027327
caenorhabditis_elegans	WBGene00012794	ortholog_one2one	WBGene00028322
caenorhabditis_elegans	WBGene00012795	ortholog_one2many	WBGene00028323
caenorhabditis_elegans	WBGene00012796	ortholog_one2one	WBGene00026399
caenorhabditis_elegans	WBGene00012798		
caenorhabditis_elegans	WBGene00012799		
caenorhabditis_elegans	WBGene00012802	ortholog_one2one	WBGene00026411
caenorhabditis_elegans	WBGene00012803	ortholog_one2many	WBGene00026413
caenorhabditis_elegans	WBGene00012803	ortholog_one2many	WBGene00026414
caenorhabditis_elegans	WBGene00012804	ortholog_one2one	WBGene00042435
caenorhabditis_elegans	WBGene00012806	ortholog_one2many	WBGene00042436
caenorhabditis_elegans	WBGene00012806	ortholog_one2many	WBGene00042934
caenorhabditis_elegans	WBGene00012807	ortholog_one2one	WBGene00042930
caenorhabditis_elegans	WBGene00012808	ortholog_one2one	WBGene00028039
caenorhabditis_elegans	WBGene00012809	ortholog_one2one	WBGene00039385
caenorhabditis_elegans	WBGene00012810	ortholog_one2one	WBGene00028042
caenorhabditis_elegans	WBGene00012811	ortholog_one2one	WBGene00027124
caenorhabditis_elegans	WBGene00012812		
caenorhabditis_elegans	WBGene00012813	ortholog_one2one	WBGene00028072
caenorhabditis_elegans	WBGene00012814	ortholog_one2one	WBGene00028074
caenorhabditis_elegans	WBGene00012815		
caenorhabditis_elegans	WBGene00012816		
caenorhabditis_elegans	WBGene00012818		
caenorhabditis_elegans	WBGene00012819		
caenorhabditis_elegans	WBGene00012820	ortholog_one2one	WBGene00027128
caenorhabditis_elegans	WBGene00012821	ortholog_one2one	WBGene00027127
caenorhabditis_elegans	WBGene00012822		
caenorhabditis_elegans	WBGene00012823		
caenorhabditis_elegans	WBGene00012824		
caenorhabditis_elegans	WBGene00012825	ortholog_one2one	WBGene00028089
caenorhabditis_elegans	WBGene00012826	ortholog_one2one	WBGene00028090
caenorhabditis_elegans	WBGene00012827		
caenorhabditis_elegans	WBGene00012828	ortholog_one2one	WBGene00028098
caenorhabditis_elegans	WBGene00012829	ortholog_one2one	WBGene00028097
caenorhabditis_elegans	WBGene00012830	ortholog_one2one	WBGene00028096
caenorhabditis_elegans	WBGene00012831		
caenorhabditis_elegans	WBGene00012832	ortholog_one2one	WBGene00028093
caenorhabditis_elegans	WBGene00012833	ortholog_one2one	WBGene00028095
caenorhabditis_elegans	WBGene00012834	ortholog_one2one	WBGene00041901
caenorhabditis_elegans	WBGene00012835		
caenorhabditis_elegans	WBGene00012836		
caenorhabditis_elegans	WBGene00012837		
caenorhabditis_elegans	WBGene00012838		
caenorhabditis_elegans	WBGene00012839		
caenorhabditis_elegans	WBGene00012840		
caenorhabditis_elegans	WBGene00012841	ortholog_many2many	WBGene00039898
caenorhabditis_elegans	WBGene00012841	ortholog_many2many	WBGene00029013
caenorhabditis_elegans	WBGene00012841	ortholog_many2many	WBGene00037622
caenorhabditis_elegans	WBGene00012841	ortholog_many2many	WBGene00031557
caenorhabditis_elegans	WBGene00012841	ortholog_many2many	WBGene00031559
caenorhabditis_elegans	WBGene00012841	ortholog_many2many	WBGene00039899
caenorhabditis_elegans	WBGene00012841	ortholog_many2many	WBGene00031558
caenorhabditis_elegans	WBGene00012841	ortholog_many2many	WBGene00031513
caenorhabditis_elegans	WBGene00012844	ortholog_many2many	WBGene00039898
caenorhabditis_elegans	WBGene00012844	ortholog_many2many	WBGene00029013
caenorhabditis_elegans	WBGene00012844	ortholog_many2many	WBGene00037622
caenorhabditis_elegans	WBGene00012844	ortholog_many2many	WBGene00031557
caenorhabditis_elegans	WBGene00012844	ortholog_many2many	WBGene00031559
caenorhabditis_elegans	WBGene00012844	ortholog_many2many	WBGene00039899
caenorhabditis_elegans	WBGene00012844	ortholog_many2many	WBGene00031558
caenorhabditis_elegans	WBGene00012844	ortholog_many2many	WBGene00031513
caenorhabditis_elegans	WBGene00012845		
caenorhabditis_elegans	WBGene00012846	ortholog_one2one	WBGene00028048
caenorhabditis_elegans	WBGene00012847	ortholog_one2one	WBGene00028047
caenorhabditis_elegans	WBGene00012848		
caenorhabditis_elegans	WBGene00012849		
caenorhabditis_elegans	WBGene00012850	ortholog_one2one	WBGene00028038
caenorhabditis_elegans	WBGene00012851	ortholog_one2many	WBGene00033689
caenorhabditis_elegans	WBGene00012852		
caenorhabditis_elegans	WBGene00012853	ortholog_one2one	WBGene00027970
caenorhabditis_elegans	WBGene00012854	ortholog_one2one	WBGene00027969
caenorhabditis_elegans	WBGene00012855	ortholog_one2one	WBGene00027968
caenorhabditis_elegans	WBGene00012856	ortholog_one2one	WBGene00027967
caenorhabditis_elegans	WBGene00012857	ortholog_one2one	WBGene00027976
caenorhabditis_elegans	WBGene00012858	ortholog_one2one	WBGene00042897
caenorhabditis_elegans	WBGene00012859	ortholog_one2one	WBGene00037801
caenorhabditis_elegans	WBGene00012860	ortholog_one2one	WBGene00037799
caenorhabditis_elegans	WBGene00012861	ortholog_one2one	WBGene00037798
caenorhabditis_elegans	WBGene00012862		
caenorhabditis_elegans	WBGene00012863	ortholog_one2one	WBGene00037797
caenorhabditis_elegans	WBGene00012864		
caenorhabditis_elegans	WBGene00012866	ortholog_one2one	WBGene00024945
caenorhabditis_elegans	WBGene00012867	ortholog_one2one	WBGene00024946
caenorhabditis_elegans	WBGene00012868	ortholog_one2one	WBGene00024948
caenorhabditis_elegans	WBGene00012869	ortholog_one2one	WBGene00024949
caenorhabditis_elegans	WBGene00012871	ortholog_one2many	WBGene00034543
caenorhabditis_elegans	WBGene00012872		
caenorhabditis_elegans	WBGene00012873		
caenorhabditis_elegans	WBGene00012874		
caenorhabditis_elegans	WBGene00012875	ortholog_one2one	WBGene00024941
caenorhabditis_elegans	WBGene00012877		
caenorhabditis_elegans	WBGene00012878		
caenorhabditis_elegans	WBGene00012879		
caenorhabditis_elegans	WBGene00012880		
caenorhabditis_elegans	WBGene00012883	ortholog_one2one	WBGene00040943
caenorhabditis_elegans	WBGene00012885	ortholog_one2one	WBGene00040948
caenorhabditis_elegans	WBGene00012886	ortholog_one2one	WBGene00040953
caenorhabditis_elegans	WBGene00012887	ortholog_one2one	WBGene00040951
caenorhabditis_elegans	WBGene00012888	ortholog_one2one	WBGene00040950
caenorhabditis_elegans	WBGene00012889		
caenorhabditis_elegans	WBGene00012890	ortholog_one2one	WBGene00040947
caenorhabditis_elegans	WBGene00012891	ortholog_one2one	WBGene00040942
caenorhabditis_elegans	WBGene00012892	ortholog_one2one	WBGene00040954
caenorhabditis_elegans	WBGene00012893	ortholog_one2one	WBGene00040956
caenorhabditis_elegans	WBGene00012894	ortholog_one2one	WBGene00029811
caenorhabditis_elegans	WBGene00012895	ortholog_one2one	WBGene00029808
caenorhabditis_elegans	WBGene00012896	ortholog_one2one	WBGene00029804
caenorhabditis_elegans	WBGene00012897	ortholog_one2one	WBGene00029915
caenorhabditis_elegans	WBGene00012899		
caenorhabditis_elegans	WBGene00012900		
caenorhabditis_elegans	WBGene00012901	ortholog_one2many	WBGene00029914
caenorhabditis_elegans	WBGene00012901	ortholog_one2many	WBGene00029802
caenorhabditis_elegans	WBGene00012903	ortholog_one2one	WBGene00029800
caenorhabditis_elegans	WBGene00012904	ortholog_one2one	WBGene00029799
caenorhabditis_elegans	WBGene00012905	ortholog_one2many	WBGene00038642
caenorhabditis_elegans	WBGene00012906		
caenorhabditis_elegans	WBGene00012907	ortholog_one2one	WBGene00029792
caenorhabditis_elegans	WBGene00012908	ortholog_one2one	WBGene00029793
caenorhabditis_elegans	WBGene00012909	ortholog_one2one	WBGene00029794
caenorhabditis_elegans	WBGene00012910		
caenorhabditis_elegans	WBGene00012911	ortholog_one2one	WBGene00037855
caenorhabditis_elegans	WBGene00012912	ortholog_one2one	WBGene00037854
caenorhabditis_elegans	WBGene00012913		
caenorhabditis_elegans	WBGene00012914	ortholog_one2one	WBGene00037848
caenorhabditis_elegans	WBGene00012915	ortholog_one2one	WBGene00037846
caenorhabditis_elegans	WBGene00012916		
caenorhabditis_elegans	WBGene00012917	ortholog_one2one	WBGene00037840
caenorhabditis_elegans	WBGene00012919	ortholog_one2many	WBGene00038642
caenorhabditis_elegans	WBGene00012920	ortholog_one2one	WBGene00029791
caenorhabditis_elegans	WBGene00012921	ortholog_one2one	WBGene00037853
caenorhabditis_elegans	WBGene00012922		
caenorhabditis_elegans	WBGene00012923		
caenorhabditis_elegans	WBGene00012925	ortholog_one2one	WBGene00033988
