Genome project	Gene stable ID	Homology type	Caenorhabditis remanei [WS251] gene stable ID
caenorhabditis_briggsae	WBGene00033591	ortholog_one2many	WBGene00054970
caenorhabditis_briggsae	WBGene00033591	ortholog_one2many	WBGene00085245
caenorhabditis_briggsae	WBGene00033592	ortholog_many2many	WBGene00060018
caenorhabditis_briggsae	WBGene00033592	ortholog_many2many	WBGene00059913
caenorhabditis_briggsae	WBGene00033593	ortholog_many2many	WBGene00068168
caenorhabditis_briggsae	WBGene00033593	ortholog_many2many	WBGene00065476
caenorhabditis_briggsae	WBGene00033594	ortholog_one2one	WBGene00058586
caenorhabditis_briggsae	WBGene00033595	ortholog_one2many	WBGene00079728
caenorhabditis_briggsae	WBGene00033596	ortholog_one2one	WBGene00056130
caenorhabditis_briggsae	WBGene00033597	ortholog_one2one	WBGene00056131
caenorhabditis_briggsae	WBGene00033598	ortholog_one2one	WBGene00056132
caenorhabditis_briggsae	WBGene00033599	ortholog_one2one	WBGene00056133
caenorhabditis_briggsae	WBGene00033600	ortholog_one2one	WBGene00056134
caenorhabditis_briggsae	WBGene00033601	ortholog_one2one	WBGene00056135
caenorhabditis_briggsae	WBGene00033602	ortholog_one2one	WBGene00056137
caenorhabditis_briggsae	WBGene00033603	ortholog_one2one	WBGene00056138
caenorhabditis_briggsae	WBGene00033604	ortholog_one2one	WBGene00056140
caenorhabditis_briggsae	WBGene00033605	ortholog_one2one	WBGene00078910
caenorhabditis_briggsae	WBGene00033606	ortholog_one2many	WBGene00073517
caenorhabditis_briggsae	WBGene00033606	ortholog_one2many	WBGene00063869
caenorhabditis_briggsae	WBGene00033607		
caenorhabditis_briggsae	WBGene00033608	ortholog_one2one	WBGene00056141
caenorhabditis_briggsae	WBGene00033609	ortholog_one2one	WBGene00056142
caenorhabditis_briggsae	WBGene00033610	ortholog_one2one	WBGene00056143
caenorhabditis_briggsae	WBGene00033611	ortholog_one2one	WBGene00056144
caenorhabditis_briggsae	WBGene00033612		
caenorhabditis_briggsae	WBGene00033613	ortholog_one2one	WBGene00056146
caenorhabditis_briggsae	WBGene00033614	ortholog_one2one	WBGene00056147
caenorhabditis_briggsae	WBGene00033615	ortholog_one2one	WBGene00056149
caenorhabditis_briggsae	WBGene00033616	ortholog_one2one	WBGene00056150
caenorhabditis_briggsae	WBGene00033617	ortholog_one2one	WBGene00056151
caenorhabditis_briggsae	WBGene00033618	ortholog_one2many	WBGene00063956
caenorhabditis_briggsae	WBGene00033618	ortholog_one2many	WBGene00073099
caenorhabditis_briggsae	WBGene00033618	ortholog_one2many	WBGene00063957
caenorhabditis_briggsae	WBGene00033618	ortholog_one2many	WBGene00083426
caenorhabditis_briggsae	WBGene00033618	ortholog_one2many	WBGene00073100
caenorhabditis_briggsae	WBGene00033619	ortholog_one2one	WBGene00056152
caenorhabditis_briggsae	WBGene00033620	ortholog_one2one	WBGene00056153
caenorhabditis_briggsae	WBGene00033621	ortholog_one2one	WBGene00083456
caenorhabditis_briggsae	WBGene00033622	ortholog_many2many	WBGene00056179
caenorhabditis_briggsae	WBGene00033622	ortholog_many2many	WBGene00054883
caenorhabditis_briggsae	WBGene00033623	ortholog_one2one	WBGene00056155
caenorhabditis_briggsae	WBGene00033624	ortholog_one2one	WBGene00056156
caenorhabditis_briggsae	WBGene00033625	ortholog_one2one	WBGene00056157
caenorhabditis_briggsae	WBGene00033626	ortholog_one2one	WBGene00056158
caenorhabditis_briggsae	WBGene00033627	ortholog_one2one	WBGene00056160
caenorhabditis_briggsae	WBGene00033628	ortholog_one2one	WBGene00056161
caenorhabditis_briggsae	WBGene00033629	ortholog_one2one	WBGene00056162
caenorhabditis_briggsae	WBGene00033630	ortholog_one2one	WBGene00056163
caenorhabditis_briggsae	WBGene00033631	ortholog_one2one	WBGene00056164
caenorhabditis_briggsae	WBGene00033632	ortholog_one2one	WBGene00056166
caenorhabditis_briggsae	WBGene00033633	ortholog_one2one	WBGene00056167
caenorhabditis_briggsae	WBGene00033634	ortholog_one2one	WBGene00083459
caenorhabditis_briggsae	WBGene00033635	ortholog_one2one	WBGene00056169
caenorhabditis_briggsae	WBGene00033636	ortholog_one2one	WBGene00056170
caenorhabditis_briggsae	WBGene00033637	ortholog_one2one	WBGene00056171
caenorhabditis_briggsae	WBGene00033638	ortholog_one2one	WBGene00056172
caenorhabditis_briggsae	WBGene00033639	ortholog_one2one	WBGene00056173
caenorhabditis_briggsae	WBGene00033640	ortholog_one2one	WBGene00056174
caenorhabditis_briggsae	WBGene00033641	ortholog_one2one	WBGene00056175
caenorhabditis_briggsae	WBGene00033642		
caenorhabditis_briggsae	WBGene00033643	ortholog_one2one	WBGene00056180
caenorhabditis_briggsae	WBGene00033644	ortholog_many2many	WBGene00056179
caenorhabditis_briggsae	WBGene00033644	ortholog_many2many	WBGene00054883
caenorhabditis_briggsae	WBGene00033645	ortholog_one2one	WBGene00056177
caenorhabditis_briggsae	WBGene00033646	ortholog_one2one	WBGene00056176
caenorhabditis_briggsae	WBGene00033647	ortholog_one2one	WBGene00056182
caenorhabditis_briggsae	WBGene00033648	ortholog_one2one	WBGene00056181
caenorhabditis_briggsae	WBGene00033649	ortholog_one2one	WBGene00056183
caenorhabditis_briggsae	WBGene00033651	ortholog_many2many	WBGene00062907
caenorhabditis_briggsae	WBGene00033651	ortholog_many2many	WBGene00081201
caenorhabditis_briggsae	WBGene00033651	ortholog_many2many	WBGene00079179
caenorhabditis_briggsae	WBGene00033651	ortholog_many2many	WBGene00069033
caenorhabditis_briggsae	WBGene00033652		
caenorhabditis_briggsae	WBGene00033653		
caenorhabditis_briggsae	WBGene00033654	ortholog_one2one	WBGene00056185
caenorhabditis_briggsae	WBGene00033655	ortholog_one2one	WBGene00083469
caenorhabditis_briggsae	WBGene00033656	ortholog_one2one	WBGene00056187
caenorhabditis_briggsae	WBGene00033657	ortholog_one2one	WBGene00056188
caenorhabditis_briggsae	WBGene00033658	ortholog_one2one	WBGene00056189
caenorhabditis_briggsae	WBGene00033659	ortholog_one2one	WBGene00056190
caenorhabditis_briggsae	WBGene00033660	ortholog_one2one	WBGene00063840
caenorhabditis_briggsae	WBGene00033661		
caenorhabditis_briggsae	WBGene00033662	ortholog_one2one	WBGene00056193
caenorhabditis_briggsae	WBGene00033663		
caenorhabditis_briggsae	WBGene00033664	ortholog_one2one	WBGene00056194
caenorhabditis_briggsae	WBGene00033665	ortholog_one2one	WBGene00056196
caenorhabditis_briggsae	WBGene00033666	ortholog_one2one	WBGene00056197
caenorhabditis_briggsae	WBGene00033667	ortholog_one2one	WBGene00056198
caenorhabditis_briggsae	WBGene00033668	ortholog_one2one	WBGene00056199
caenorhabditis_briggsae	WBGene00033669	ortholog_one2many	WBGene00056213
caenorhabditis_briggsae	WBGene00033670	ortholog_one2one	WBGene00056201
caenorhabditis_briggsae	WBGene00033671	ortholog_one2one	WBGene00056203
caenorhabditis_briggsae	WBGene00033672	ortholog_one2one	WBGene00056204
caenorhabditis_briggsae	WBGene00033673	ortholog_one2one	WBGene00056205
caenorhabditis_briggsae	WBGene00033674	ortholog_one2one	WBGene00056206
caenorhabditis_briggsae	WBGene00033675	ortholog_many2many	WBGene00056260
caenorhabditis_briggsae	WBGene00033675	ortholog_many2many	WBGene00083496
caenorhabditis_briggsae	WBGene00033675	ortholog_many2many	WBGene00053182
caenorhabditis_briggsae	WBGene00033676	ortholog_many2many	WBGene00056260
caenorhabditis_briggsae	WBGene00033676	ortholog_many2many	WBGene00083496
caenorhabditis_briggsae	WBGene00033676	ortholog_many2many	WBGene00053182
caenorhabditis_briggsae	WBGene00033677	ortholog_one2one	WBGene00056207
caenorhabditis_briggsae	WBGene00033678	ortholog_one2one	WBGene00056209
caenorhabditis_briggsae	WBGene00033679		
caenorhabditis_briggsae	WBGene00033680	ortholog_one2one	WBGene00056241
caenorhabditis_briggsae	WBGene00033681	ortholog_one2one	WBGene00056240
caenorhabditis_briggsae	WBGene00033682		
caenorhabditis_briggsae	WBGene00033683	ortholog_one2one	WBGene00056211
caenorhabditis_briggsae	WBGene00033685	ortholog_many2many	WBGene00067326
caenorhabditis_briggsae	WBGene00033685	ortholog_many2many	WBGene00067323
caenorhabditis_briggsae	WBGene00033685	ortholog_many2many	WBGene00086200
caenorhabditis_briggsae	WBGene00033685	ortholog_many2many	WBGene00067328
caenorhabditis_briggsae	WBGene00033685	ortholog_many2many	WBGene00067329
caenorhabditis_briggsae	WBGene00033685	ortholog_many2many	WBGene00070839
caenorhabditis_briggsae	WBGene00033685	ortholog_many2many	WBGene00067327
caenorhabditis_briggsae	WBGene00033685	ortholog_many2many	WBGene00070838
caenorhabditis_briggsae	WBGene00033686	ortholog_many2many	WBGene00067326
caenorhabditis_briggsae	WBGene00033686	ortholog_many2many	WBGene00067323
caenorhabditis_briggsae	WBGene00033686	ortholog_many2many	WBGene00086200
caenorhabditis_briggsae	WBGene00033686	ortholog_many2many	WBGene00067328
caenorhabditis_briggsae	WBGene00033686	ortholog_many2many	WBGene00067329
caenorhabditis_briggsae	WBGene00033686	ortholog_many2many	WBGene00070839
caenorhabditis_briggsae	WBGene00033686	ortholog_many2many	WBGene00067327
caenorhabditis_briggsae	WBGene00033686	ortholog_many2many	WBGene00070838
caenorhabditis_briggsae	WBGene00033687	ortholog_one2many	WBGene00056212
caenorhabditis_briggsae	WBGene00033688	ortholog_one2many	WBGene00056212
caenorhabditis_briggsae	WBGene00033689		
caenorhabditis_briggsae	WBGene00033690	ortholog_one2many	WBGene00056213
caenorhabditis_briggsae	WBGene00033691	ortholog_one2one	WBGene00058726
caenorhabditis_briggsae	WBGene00033692	ortholog_one2one	WBGene00056215
caenorhabditis_briggsae	WBGene00033693	ortholog_one2one	WBGene00056216
caenorhabditis_briggsae	WBGene00033694	ortholog_one2one	WBGene00056217
caenorhabditis_briggsae	WBGene00033695	ortholog_one2many	WBGene00056218
caenorhabditis_briggsae	WBGene00033696	ortholog_one2one	WBGene00056219
caenorhabditis_briggsae	WBGene00033697	ortholog_one2one	WBGene00056220
caenorhabditis_briggsae	WBGene00033698	ortholog_one2one	WBGene00056221
caenorhabditis_briggsae	WBGene00033699		
caenorhabditis_briggsae	WBGene00033700	ortholog_one2one	WBGene00056223
caenorhabditis_briggsae	WBGene00033701	ortholog_one2one	WBGene00056224
caenorhabditis_briggsae	WBGene00033702	ortholog_many2many	WBGene00060508
caenorhabditis_briggsae	WBGene00033702	ortholog_many2many	WBGene00060510
caenorhabditis_briggsae	WBGene00033702	ortholog_many2many	WBGene00078370
caenorhabditis_briggsae	WBGene00033702	ortholog_many2many	WBGene00060509
caenorhabditis_briggsae	WBGene00033703	ortholog_one2one	WBGene00056225
caenorhabditis_briggsae	WBGene00033704	ortholog_one2many	WBGene00056226
caenorhabditis_briggsae	WBGene00033705	ortholog_one2many	WBGene00056226
caenorhabditis_briggsae	WBGene00033706	ortholog_one2many	WBGene00056226
caenorhabditis_briggsae	WBGene00033707	ortholog_one2one	WBGene00056227
caenorhabditis_briggsae	WBGene00033708	ortholog_one2one	WBGene00083473
caenorhabditis_briggsae	WBGene00033709	ortholog_one2one	WBGene00056228
caenorhabditis_briggsae	WBGene00033710	ortholog_one2one	WBGene00056229
caenorhabditis_briggsae	WBGene00033711	ortholog_one2one	WBGene00056231
caenorhabditis_briggsae	WBGene00033712	ortholog_one2one	WBGene00056232
caenorhabditis_briggsae	WBGene00033713	ortholog_one2one	WBGene00056233
caenorhabditis_briggsae	WBGene00033714	ortholog_one2one	WBGene00056235
caenorhabditis_briggsae	WBGene00033715	ortholog_one2one	WBGene00083466
caenorhabditis_briggsae	WBGene00033716	ortholog_one2many	WBGene00056242
caenorhabditis_briggsae	WBGene00033716	ortholog_one2many	WBGene00056234
caenorhabditis_briggsae	WBGene00033716	ortholog_one2many	WBGene00057147
caenorhabditis_briggsae	WBGene00033716	ortholog_one2many	WBGene00056238
caenorhabditis_briggsae	WBGene00033717	ortholog_one2one	WBGene00056239
caenorhabditis_briggsae	WBGene00033718		
caenorhabditis_briggsae	WBGene00033719	ortholog_one2one	WBGene00056243
caenorhabditis_briggsae	WBGene00033720		
caenorhabditis_briggsae	WBGene00033721	ortholog_one2one	WBGene00056245
caenorhabditis_briggsae	WBGene00033722	ortholog_one2one	WBGene00056246
caenorhabditis_briggsae	WBGene00033723	ortholog_one2one	WBGene00056247
caenorhabditis_briggsae	WBGene00033724	ortholog_one2one	WBGene00056248
caenorhabditis_briggsae	WBGene00033725	ortholog_one2one	WBGene00056249
caenorhabditis_briggsae	WBGene00033726	ortholog_one2one	WBGene00056250
caenorhabditis_briggsae	WBGene00033727	ortholog_one2one	WBGene00056252
caenorhabditis_briggsae	WBGene00033728		
caenorhabditis_briggsae	WBGene00033729		
caenorhabditis_briggsae	WBGene00033730	ortholog_one2one	WBGene00083467
caenorhabditis_briggsae	WBGene00033731		
caenorhabditis_briggsae	WBGene00033732	ortholog_one2one	WBGene00062184
caenorhabditis_briggsae	WBGene00033733	ortholog_many2many	WBGene00066785
caenorhabditis_briggsae	WBGene00033733	ortholog_many2many	WBGene00061547
caenorhabditis_briggsae	WBGene00033733	ortholog_many2many	WBGene00066769
caenorhabditis_briggsae	WBGene00033733	ortholog_many2many	WBGene00061545
caenorhabditis_briggsae	WBGene00033733	ortholog_many2many	WBGene00055224
caenorhabditis_briggsae	WBGene00033733	ortholog_many2many	WBGene00066784
caenorhabditis_briggsae	WBGene00033734	ortholog_one2many	WBGene00056262
caenorhabditis_briggsae	WBGene00033735	ortholog_one2one	WBGene00056264
caenorhabditis_briggsae	WBGene00033736	ortholog_one2one	WBGene00056265
caenorhabditis_briggsae	WBGene00033737	ortholog_one2one	WBGene00056267
caenorhabditis_briggsae	WBGene00033738	ortholog_one2one	WBGene00056268
caenorhabditis_briggsae	WBGene00033740	ortholog_one2one	WBGene00056269
caenorhabditis_briggsae	WBGene00033741	ortholog_one2one	WBGene00056270
caenorhabditis_briggsae	WBGene00033742	ortholog_one2one	WBGene00056271
caenorhabditis_briggsae	WBGene00033743	ortholog_one2one	WBGene00056272
caenorhabditis_briggsae	WBGene00033744	ortholog_one2one	WBGene00056273
caenorhabditis_briggsae	WBGene00033745	ortholog_one2one	WBGene00056277
caenorhabditis_briggsae	WBGene00033746	ortholog_one2one	WBGene00056276
caenorhabditis_briggsae	WBGene00033748	ortholog_one2one	WBGene00056274
caenorhabditis_briggsae	WBGene00033749	ortholog_one2one	WBGene00083435
caenorhabditis_briggsae	WBGene00033750		
caenorhabditis_briggsae	WBGene00033751	ortholog_one2one	WBGene00056280
caenorhabditis_briggsae	WBGene00033752		
caenorhabditis_briggsae	WBGene00033753	ortholog_one2one	WBGene00056281
caenorhabditis_briggsae	WBGene00033754	ortholog_one2one	WBGene00056282
caenorhabditis_briggsae	WBGene00033755		
caenorhabditis_briggsae	WBGene00033756	ortholog_one2one	WBGene00056283
caenorhabditis_briggsae	WBGene00033757	ortholog_one2one	WBGene00056284
caenorhabditis_briggsae	WBGene00033758	ortholog_one2one	WBGene00056285
caenorhabditis_briggsae	WBGene00033760	ortholog_one2one	WBGene00056288
caenorhabditis_briggsae	WBGene00033761		
caenorhabditis_briggsae	WBGene00033762	ortholog_one2one	WBGene00056287
caenorhabditis_briggsae	WBGene00033763	ortholog_one2one	WBGene00056289
caenorhabditis_briggsae	WBGene00033764		
caenorhabditis_briggsae	WBGene00033765	ortholog_one2one	WBGene00056290
caenorhabditis_briggsae	WBGene00033766	ortholog_one2many	WBGene00071024
caenorhabditis_briggsae	WBGene00033766	ortholog_one2many	WBGene00063531
caenorhabditis_briggsae	WBGene00033766	ortholog_one2many	WBGene00081102
caenorhabditis_briggsae	WBGene00033767	ortholog_one2one	WBGene00069818
caenorhabditis_briggsae	WBGene00033768	ortholog_one2one	WBGene00069814
caenorhabditis_briggsae	WBGene00033769	ortholog_one2one	WBGene00069815
caenorhabditis_briggsae	WBGene00033770	ortholog_one2one	WBGene00069813
caenorhabditis_briggsae	WBGene00033771	ortholog_one2one	WBGene00069812
caenorhabditis_briggsae	WBGene00033772	ortholog_one2one	WBGene00063597
caenorhabditis_briggsae	WBGene00033773	ortholog_one2many	WBGene00059849
caenorhabditis_briggsae	WBGene00033773	ortholog_one2many	WBGene00063598
caenorhabditis_briggsae	WBGene00033774	ortholog_one2one	WBGene00063599
caenorhabditis_briggsae	WBGene00033775	ortholog_one2one	WBGene00063600
caenorhabditis_briggsae	WBGene00033776	ortholog_one2one	WBGene00063601
caenorhabditis_briggsae	WBGene00033777	ortholog_one2one	WBGene00063603
caenorhabditis_briggsae	WBGene00033778	ortholog_one2one	WBGene00063604
caenorhabditis_briggsae	WBGene00033779	ortholog_one2one	WBGene00063605
caenorhabditis_briggsae	WBGene00033780		
caenorhabditis_briggsae	WBGene00033781	ortholog_one2one	WBGene00063612
caenorhabditis_briggsae	WBGene00033782	ortholog_one2one	WBGene00063610
caenorhabditis_briggsae	WBGene00033783		
caenorhabditis_briggsae	WBGene00033784	ortholog_one2one	WBGene00069808
caenorhabditis_briggsae	WBGene00033785	ortholog_one2one	WBGene00069809
caenorhabditis_briggsae	WBGene00033786	ortholog_one2one	WBGene00069807
caenorhabditis_briggsae	WBGene00033787	ortholog_one2one	WBGene00069806
caenorhabditis_briggsae	WBGene00033789	ortholog_one2many	WBGene00069805
caenorhabditis_briggsae	WBGene00033790	ortholog_one2one	WBGene00069811
caenorhabditis_briggsae	WBGene00033791	ortholog_one2one	WBGene00063606
caenorhabditis_briggsae	WBGene00033792	ortholog_one2one	WBGene00063607
caenorhabditis_briggsae	WBGene00033793	ortholog_one2one	WBGene00063608
caenorhabditis_briggsae	WBGene00033794	ortholog_one2one	WBGene00063609
caenorhabditis_briggsae	WBGene00033795	ortholog_one2one	WBGene00069804
caenorhabditis_briggsae	WBGene00033796	ortholog_one2one	WBGene00069803
caenorhabditis_briggsae	WBGene00033797	ortholog_one2one	WBGene00069801
caenorhabditis_briggsae	WBGene00033798	ortholog_one2one	WBGene00080323
caenorhabditis_briggsae	WBGene00033799	ortholog_one2one	WBGene00069800
caenorhabditis_briggsae	WBGene00033800	ortholog_one2one	WBGene00069799
caenorhabditis_briggsae	WBGene00033801	ortholog_one2one	WBGene00057694
caenorhabditis_briggsae	WBGene00033802	ortholog_one2many	WBGene00057692
caenorhabditis_briggsae	WBGene00033803	ortholog_one2many	WBGene00057691
caenorhabditis_briggsae	WBGene00033804	ortholog_one2many	WBGene00057692
caenorhabditis_briggsae	WBGene00033805	ortholog_one2many	WBGene00057691
caenorhabditis_briggsae	WBGene00033806	ortholog_one2one	WBGene00057690
caenorhabditis_briggsae	WBGene00033807	ortholog_one2one	WBGene00057688
caenorhabditis_briggsae	WBGene00033808		
caenorhabditis_briggsae	WBGene00033809	ortholog_one2one	WBGene00057686
caenorhabditis_briggsae	WBGene00033810	ortholog_one2one	WBGene00057685
caenorhabditis_briggsae	WBGene00033811	ortholog_one2one	WBGene00084311
caenorhabditis_briggsae	WBGene00033812	ortholog_one2one	WBGene00057683
caenorhabditis_briggsae	WBGene00033813	ortholog_one2many	WBGene00057681
caenorhabditis_briggsae	WBGene00033814	ortholog_one2many	WBGene00057681
caenorhabditis_briggsae	WBGene00033815	ortholog_one2one	WBGene00057680
caenorhabditis_briggsae	WBGene00033816	ortholog_one2many	WBGene00057678
caenorhabditis_briggsae	WBGene00033816	ortholog_one2many	WBGene00065152
caenorhabditis_briggsae	WBGene00033817	ortholog_one2many	WBGene00065159
caenorhabditis_briggsae	WBGene00033817	ortholog_one2many	WBGene00057677
caenorhabditis_briggsae	WBGene00033818	ortholog_one2many	WBGene00065160
caenorhabditis_briggsae	WBGene00033818	ortholog_one2many	WBGene00057676
caenorhabditis_briggsae	WBGene00033819	ortholog_one2many	WBGene00065161
caenorhabditis_briggsae	WBGene00033819	ortholog_one2many	WBGene00057675
caenorhabditis_briggsae	WBGene00033820	ortholog_one2one	WBGene00057674
caenorhabditis_briggsae	WBGene00033821		
caenorhabditis_briggsae	WBGene00033822	ortholog_one2one	WBGene00057672
